Movie Name,Star 1,Star 2,Star 3,Star 4,Votes,Genre 1,Genre 2,Genre 3,Gross Collection,Certification
 We Own the Night , Joaquin Phoenix, Mark Wahlberg, Eva Mendes, Danny Hoch,90844,Action, Crime, Drama, $28.56M,R
 Harsh Times , Christian Bale, Freddy Rodríguez, Eva Longoria, Chaka Forman,67211,Action, Crime, Drama, $3.34M,R
 Enemy Mine , Dennis Quaid, Louis Gossett Jr., Brion James, Richard Marcus,49718,Action, Adventure, Drama, $4.27M,U
 Who Am I? , Jackie Chan, Michelle Ferre, Mirai Yamamoto, Ron Smerczak,41558,Action, Adventure, Comedy,N/A,UA
 Dead Snow 2: Red vs, Geir Vegar Hoel, Ørjan Gamst, Martin Starr, Jocelyn DeBoer,25798,Action, Comedy, Fantasy,N/A,R
 Bumblebee , Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker,175410,Action, Adventure, Sci-Fi, $127.20M,UA
 Extraction , Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal,215810,Action, Thriller,N/A,N/A,18
 Black Panther: Wakanda Forever , Letitia Wright, Lupita Nyong'o, Danai Gurira, Winston Duke,271755,Action, Adventure, Drama, $453.72M,UA
 Violent Night , David Harbour, John Leguizamo, Beverly D'Angelo, Alex Hassell,72494,Action, Comedy, Crime,N/A,A
 Commando , Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells,167711,Action, Adventure, Thriller, $35.10M,A
 In Time , Justin Timberlake, Amanda Seyfried, Cillian Murphy, Olivia Wilde,423826,Action, Sci-Fi, Thriller, $37.52M,UA
 Safe House , Denzel Washington, Ryan Reynolds, Robert Patrick, Vera Farmiga,228821,Action, Thriller,N/A, $126.37M,UA
 Black Widow , Scarlett Johansson, Florence Pugh, David Harbour, Rachel Weisz,398225,Action, Adventure, Sci-Fi, $183.65M,UA
 Kingsman: The Golden Circle , Taron Egerton, Colin Firth, Mark Strong, Channing Tatum,344012,Action, Adventure, Comedy, $100.23M,A
 On Her Majesty's Secret Service , George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti,95429,Action, Adventure, Thriller, $22.80M,U
 Jumanji: The Next Level , Dwayne Johnson, Jack Black, Kevin Hart, Karen Gillan,264352,Action, Adventure, Comedy, $316.83M,UA
 Road House , Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara,80435,Action, Thriller,N/A, $30.05M,N/A
 Teenage Mutant Ninja Turtles , Judith Hoag, Elias Koteas, Josh Pais, David Forman,97787,Action, Adventure, Comedy, $135.27M,U
 Armageddon , Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler,436814,Action, Adventure, Sci-Fi, $201.57M,UA
 The Adam Project , Ryan Reynolds, Walker Scobell, Mark Ruffalo, Jennifer Garner,214607,Action, Adventure, Comedy,N/A,13
 The A-Team , Liam Neeson, Bradley Cooper, Sharlto Copley, Jessica Biel,263771,Action, Adventure, Crime, $77.22M,18
 Demolition Man , Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne,184408,Action, Sci-Fi, Thriller, $58.06M,A
 Midway , Ed Skrein, Patrick Wilson, Woody Harrelson, Luke Evans,89885,Action, Drama, History, $56.85M,A
 Warcraft , Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper,270756,Action, Adventure, Fantasy, $47.37M,UA
 King Arthur: Legend of the Sword , Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou,223862,Action, Adventure, Drama, $39.18M,A
 The Equalizer 2 , Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean,170021,Action, Crime, Thriller, $102.08M,UA
 No Escape , Lake Bell, Pierce Brosnan, Owen Wilson, Thanawut Ketsaro,89387,Action, Thriller,N/A, $27.29M,18
 2 Guns , Denzel Washington, Mark Wahlberg, Paula Patton, Bill Paxton,219028,Action, Thriller,N/A, $75.61M,A
 Enola Holmes 2 , Millie Bobby Brown, Henry Cavill, David Thewlis, Louis Partridge,87513,Action, Adventure, Crime,N/A,UA 13+
 Tron , Jeff Bridges, Bruce Boxleitner, David Warner, Cindy Morgan,125258,Action, Adventure, Sci-Fi, $33.00M,U
 Escape Plan , Sylvester Stallone, Arnold Schwarzenegger, 50 Cent, Vincent D'Onofrio,249985,Action, Thriller,N/A, $25.13M,A
 The Wolverine , Hugh Jackman, Will Yun Lee, Tao Okamoto, Rila Fukushima,478213,Action, Sci-Fi,N/A, $132.56M,UA
 Atomic Blonde , Charlize Theron, James McAvoy, John Goodman, Eddie Marsan,199728,Action, Thriller,N/A, $51.69M,A
 Wanted , Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp,398325,Action, Crime, Thriller, $134.51M,A
 The Guest , Dan Stevens, Sheila Kelley, Maika Monroe, Joel David Moore,103325,Action, Mystery, Thriller, $0.32M,R
 Live and Let Die , Roger Moore, Yaphet Kotto, Jane Seymour, Clifton James,111351,Action, Adventure, Thriller, $35.38M,U
 Zombieland: Double Tap , Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin,189364,Action, Comedy, Horror, $73.12M,A
 Super , Rainn Wilson, Elliot Page, Liv Tyler, Kevin Bacon,82135,Action, Comedy, Crime, $0.32M,R
 The Last Starfighter , Lance Guest, Robert Preston, Kay E. Kuter, Dan Mason,44177,Action, Adventure, Sci-Fi, $28.73M,U
 Pandorum , Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue,155008,Action, Horror, Mystery, $10.33M,R
 Gangster Squad , Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi,219039,Action, Crime, Drama, $46.00M,A
 The Matrix Revolutions , Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving,526255,Action, Sci-Fi,N/A, $139.31M,UA
 Out of the Furnace , Christian Bale, Casey Affleck, Zoe Saldana, Woody Harrelson,120681,Action, Crime, Drama, $11.33M,R
 Blade II , Wesley Snipes, Kris Kristofferson, Ron Perlman, Leonor Varela,225894,Action, Horror, Sci-Fi, $82.35M,18
 The Man with the Golden Gun , Roger Moore, Christopher Lee, Britt Ekland, Maud Adams,109238,Action, Adventure, Thriller, $20.97M,A
 Angels & Demons , Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård,300988,Action, Mystery, Thriller, $133.38M,A
 Hot Shots! , Charlie Sheen, Cary Elwes, Valeria Golino, Lloyd Bridges,112410,Action, Comedy,N/A, $69.47M,U
 Attack the Block , John Boyega, Jodie Whittaker, Alex Esmail, Leeon Jones,109073,Action, Adventure, Comedy, $1.02M,R
 For Your Eyes Only , Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson,104715,Action, Adventure, Thriller, $62.30M,UA
 Kisi Ka Bhai Kisi Ki Jaan , Salman Khan, Pooja Hegde, Venkatesh Daggubati, Aamir Naik,36341,Action, Comedy, Drama,N/A,UA
 Appaloosa , Ed Harris, Viggo Mortensen, Renée Zellweger, Jeremy Irons,62845,Action, Crime, Drama, $20.21M,R
 Jungle , Daniel Radcliffe, Thomas Kretschmann, Alex Russell, Joel Jackson,59940,Action, Adventure, Biography,N/A,R
 The Grey , Liam Neeson, Dermot Mulroney, Frank Grillo, Dallas Roberts,257475,Action, Adventure, Drama, $51.58M,A
 The Living Daylights , Timothy Dalton, Maryam d'Abo, Jeroen Krabbé, Joe Don Baker,102226,Action, Adventure, Thriller, $51.19M,UA
 Underworld: Evolution , Kate Beckinsale, Scott Speedman, Bill Nighy, Tony Curran,204766,Action, Fantasy, Thriller, $62.32M,A
 Conspiracy Theory , Mel Gibson, Julia Roberts, Patrick Stewart, Cylk Cozart,103842,Action, Mystery, Thriller, $75.98M,A
 The Finest Hours , Chris Pine, Casey Affleck, Ben Foster, Eric Bana,68686,Action, Drama, History, $27.57M,U
 Wyatt Earp , Kevin Costner, Dennis Quaid, Gene Hackman, David Andrews,53106,Action, Adventure, Biography, $25.05M,UA
 Hardcore Henry , Sharlto Copley, Tim Roth, Haley Bennett, Danila Kozlovskiy,98800,Action, Adventure, Sci-Fi, $9.25M,A
 Absolute Power , Clint Eastwood, Gene Hackman, Ed Harris, Laura Linney,57975,Action, Crime, Drama, $50.01M,A
 Colors , Sean Penn, Robert Duvall, Maria Conchita Alonso, Randy Brooks,28255,Action, Crime, Drama, $46.62M,U
 Rumble in the Bronx , Jackie Chan, Anita Mui, Françoise Yip, Bill Tung,44148,Action, Comedy, Crime, $32.39M,R
 Harriet , Cynthia Erivo, Janelle Monáe, Leslie Odom Jr., Joe Alwyn,28903,Action, Biography, Drama,N/A,PG-13
 Pete's Dragon , Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence,60198,Action, Adventure, Comedy, $76.23M,UA
 Lethal Weapon 3 , Mel Gibson, Danny Glover, Joe Pesci, Rene Russo,173346,Action, Crime, Thriller, $144.73M,UA
 Backdraft , Kurt Russell, William Baldwin, Robert De Niro, Donald Sutherland,83992,Action, Drama, Mystery, $77.87M,UA
 Hamburger Hill , Anthony Barrile, Michael Boatman, Don Cheadle, Michael Dolan,26810,Action, Drama, Thriller, $13.84M,N/A
 Death Sentence , Kevin Bacon, John Goodman, Kelly Preston, Garrett Hedlund,73290,Action, Crime, Drama, $9.53M,R
 Machine Gun Preacher , Gerard Butler, Michelle Monaghan, Michael Shannon, Kathy Baker,67601,Action, Biography, Crime, $0.54M,R
 Tales from the Crypt: Demon Knight , Billy Zane, William Sadler, Jada Pinkett Smith, Brenda Bakke,25134,Action, Fantasy, Horror, $21.09M,R
 Ransom , Mel Gibson, Gary Sinise, Rene Russo, Brawley Nolte,131729,Action, Crime, Thriller, $136.49M,UA
 The Enforcer , Clint Eastwood, Tyne Daly, Harry Guardino, Bradford Dillman,47328,Action, Crime, Thriller, $46.20M,N/A
 Hidalgo , Viggo Mortensen, Omar Sharif, Zuleikha Robinson, Louise Lombard,83910,Action, Adventure, Biography, $67.29M,UA
 Brooklyn's Finest , Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes,65107,Action, Crime, Drama, $27.15M,R
 The Salvation , Mads Mikkelsen, Eva Green, Jeffrey Dean Morgan, Eric Cantona,41066,Action, Drama, Thriller, $0.01M,R
 Nothing to Lose , Martin Lawrence, Tim Robbins, John C. McGinley, Giancarlo Esposito,48051,Action, Adventure, Comedy, $44.46M,U
 The Brothers Bloom , Rachel Weisz, Adrien Brody, Mark Ruffalo, Rinko Kikuchi,51777,Action, Adventure, Comedy, $3.52M,PG-13
 Blood and Bone , Michael Jai White, Julian Sands, Eamonn Walker, Dante Basco,34701,Action, Crime, Drama,N/A,R
 Stakeout , Richard Dreyfuss, Emilio Estevez, Madeleine Stowe, Aidan Quinn,27705,Action, Comedy, Crime, $65.67M,A
 The Brave One , Jodie Foster, Terrence Howard, Naveen Andrews, Nicky Katt,62158,Action, Crime, Drama, $36.79M,R
 Turbo Kid , Munro Chambers, Laurence Leboeuf, Michael Ironside, Edwin Wright,28917,Action, Adventure, Comedy, $0.05M,N/A
 Wild Target , Bill Nighy, Emily Blunt, Rupert Grint, Rupert Everett,39291,Action, Comedy, Crime, $0.12M,PG-13
 Om Shanti Om , Shah Rukh Khan, Deepika Padukone, Arjun Rampal, Kirron Kher,46306,Action, Comedy, Drama, $3.60M,UA
 Antim: The Final Truth , Salman Khan, Aayush Sharma, Mahima Makwana, Mahesh Manjrekar,41659,Action, Crime, Drama,N/A,UA
 The Fate of the Furious , Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez,242655,Action, Crime, Thriller, $226.01M,UA
 The Expendables 2 , Sylvester Stallone, Liam Hemsworth, Randy Couture, Jean-Claude Van Damme,313671,Action, Adventure, Thriller, $85.02M,A
 Venom , Tom Hardy, Michelle Williams, Riz Ahmed, Scott Haze,506930,Action, Adventure, Sci-Fi, $213.52M,UA
 Red Sparrow , Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling,192816,Action, Drama, Thriller, $46.87M,A
 The Amazing Spider-Man 2 , Andrew Garfield, Emma Stone, Jamie Foxx, Paul Giamatti,513853,Action, Adventure, Sci-Fi, $202.85M,UA
 Star Wars: Episode II - Attack of the Clones , Hayden Christensen, Natalie Portman, Ewan McGregor, Christopher Lee,730567,Action, Adventure, Fantasy, $310.68M,UA
 Kong: Skull Island , Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly,330580,Action, Adventure, Fantasy, $168.05M,UA
 The Running Man , Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto, Jim Brown,159238,Action, Sci-Fi, Thriller, $38.12M,A
 Divergent , Shailene Woodley, Theo James, Kate Winslet, Jai Courtney,472181,Action, Adventure, Mystery, $150.95M,UA
 Resident Evil , Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce,279004,Action, Horror, Sci-Fi, $40.12M,A
 X-Men: The Last Stand , Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen,527413,Action, Adventure, Sci-Fi, $234.36M,A
 Pirates of the Caribbean: On Stranger Tides , Johnny Depp, Penélope Cruz, Ian McShane, Geoffrey Rush,542274,Action, Adventure, Fantasy, $241.06M,UA
 The Incredible Hulk , Edward Norton, Liv Tyler, Tim Roth, William Hurt,506015,Action, Adventure, Sci-Fi, $134.52M,UA
 Jason Bourne , Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel,234050,Action, Thriller,N/A, $162.43M,UA
 John Carter , Taylor Kitsch, Lynn Collins, Willem Dafoe, Samantha Morton,279182,Action, Adventure, Sci-Fi, $73.08M,UA
 Jungle Cruise , Dwayne Johnson, Emily Blunt, Edgar Ramírez, Jack Whitehall,200273,Action, Adventure, Comedy, $116.99M,UA
 Ender's Game , Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin,246937,Action, Adventure, Sci-Fi, $61.74M,UA
 The Old Guard , Charlize Theron, KiKi Layne, Matthias Schoenaerts, Marwan Kenzari,173260,Action, Thriller,N/A,N/A,18
 Quantum of Solace , Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench,458282,Action, Adventure, Mystery, $168.37M,UA
 Anna , Sasha Luss, Helen Mirren, Luke Evans, Cillian Murphy,87312,Action, Thriller,N/A, $7.74M,A
 Enola Holmes , Millie Bobby Brown, Henry Cavill, Sam Claflin, Helena Bonham Carter,204550,Action, Adventure, Crime,N/A,13
 The Other Guys , Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes,277786,Action, Comedy, Crime, $119.22M,A
 Run All Night , Liam Neeson, Ed Harris, Joel Kinnaman, Vincent D'Onofrio,112090,Action, Crime, Thriller, $26.46M,R
 The Hunger Games: Mockingjay - Part 1 , Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson,472526,Action, Adventure, Sci-Fi, $337.14M,UA
 Elysium , Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga,458020,Action, Drama, Sci-Fi, $93.05M,A
 Austin Powers: The Spy Who Shagged Me , Mike Myers, Heather Graham, Michael York, Robert Wagner,240753,Action, Adventure, Comedy, $206.04M,UA
 Smokin' Aces , Jeremy Piven, Ryan Reynolds, Ray Liotta, Joseph Ruskin,148799,Action, Comedy, Crime, $35.66M,R
 The Chronicles of Riddick , Vin Diesel, Judi Dench, Colm Feore, Thandiwe Newton,235969,Action, Adventure, Sci-Fi, $57.76M,UA
 The Harder They Fall , Jonathan Majors, Zazie Beetz, RJ Cyler, Edi Gathegi,67182,Action, Drama, Western,N/A,16
 Robin Hood , Russell Crowe, Cate Blanchett, Matthew Macfadyen, Max von Sydow,275510,Action, Adventure, Drama, $105.27M,PG-13
 Hunter Killer , Gerard Butler, Gary Oldman, Common, Linda Cardellini,67356,Action, Thriller,N/A, $15.77M,UA
 The Rundown , Dwayne Johnson, Seann William Scott, Christopher Walken, Rosario Dawson,110287,Action, Adventure, Comedy, $47.73M,U
 Black Rain , Michael Douglas, Andy Garcia, Ken Takakura, Kate Capshaw,57286,Action, Crime, Drama, $46.21M,A
 30 Days of Night , Josh Hartnett, Melissa George, Danny Huston, Ben Foster,182631,Action, Adventure, Horror, $39.57M,A
 Prince of Persia: The Sands of Time , Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina,296333,Action, Adventure, Fantasy, $90.76M,UA
 The Final Countdown , Kirk Douglas, Martin Sheen, Katharine Ross, James Farentino,25523,Action, Adventure, Sci-Fi, $16.65M,N/A
 The Heat , Sandra Bullock, Michael McDonald, Melissa McCarthy, Demián Bichir,176949,Action, Comedy, Crime, $159.58M,A
 The Bourne Legacy , Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn,308850,Action, Adventure, Thriller, $113.20M,UA
 Licence to Kill , Timothy Dalton, Robert Davi, Carey Lowell, Talisa Soto,108245,Action, Adventure, Thriller, $34.67M,UA
 Man on a Ledge , Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez,155672,Action, Crime, Thriller, $18.62M,UA
 Ghostbusters II , Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,213972,Action, Comedy, Fantasy, $112.49M,U
 The Lego Movie 2: The Second Part , Chris Pratt, Elizabeth Banks, Will Arnett, Tiffany Haddish,71481,Animation, Action, Adventure, $105.81M,U
 Rush Hour 2 , Jackie Chan, Chris Tucker, John Lone, Ziyi Zhang,228759,Action, Comedy, Crime, $226.16M,UA
 Adrift , Shailene Woodley, Sam Claflin, Jeffrey Thomas, Elizabeth Hawthorne,59180,Action, Adventure, Biography, $31.45M,UA
 Machete , Danny Trejo, Michelle Rodriguez, Robert De Niro, Jessica Alba,200697,Action, Crime, Thriller, $26.59M,R
 The 13th Warrior , Antonio Banderas, Diane Venora, Dennis Storhøi, Vladimir Kulich,128280,Action, Adventure, History, $32.70M,U
 The Informer , Joel Kinnaman, Rosamund Pike, Common, Mateusz Kosciukiewicz,39720,Action, Crime, Drama,N/A,A
 Overlord , Jovan Adepo, Wyatt Russell, Mathilde Ollivier, Pilou Asbæk,102834,Action, Horror, Sci-Fi, $21.70M,18
 The Wave , Kristoffer Joner, Ane Dahl Torp, Jonas Hoff Oftebro, Edith Haagenrud-Sande,40471,Action, Drama, Thriller, $0.18M,R
 Bad Boys II , Will Smith, Martin Lawrence, Gabrielle Union, Jordi Mollà,258658,Action, Comedy, Crime, $138.61M,UA
 Crocodile Dundee , Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil,110453,Action, Adventure, Comedy, $174.64M,U
 Epic , Amanda Seyfried, Josh Hutcherson, Beyoncé, Colin Farrell,107596,Animation, Action, Adventure, $107.52M,U
 Tears of the Sun , Bruce Willis, Cole Hauser, Monica Bellucci, Eamonn Walker,126517,Action, Drama, Thriller, $43.73M,A
 Joy Ride , Steve Zahn, Paul Walker, Leelee Sobieski, Jessica Bowman,72544,Action, Mystery, Thriller, $21.97M,R
 Flushed Away , Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno,132404,Animation, Action, Adventure, $64.67M,U
 The Recruit , Al Pacino, Colin Farrell, Bridget Moynahan, Gabriel Macht,139355,Action, Thriller,N/A, $52.80M,A
 Titan A, Matt Damon, Drew Barrymore, Bill Pullman, Jim Breuer,62590,Animation, Action, Adventure, $22.75M,PG
 Penguins of Madagascar , Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon,96234,Animation, Action, Adventure, $83.35M,PG
 Eagle Eye , Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis,191054,Action, Mystery, Thriller, $101.11M,A
 Hot Shots! Part Deux , Charlie Sheen, Lloyd Bridges, Valeria Golino, Richard Crenna,94127,Action, Comedy,N/A, $38.91M,A
 Edge of Darkness , Mel Gibson, Ray Winstone, Danny Huston, Bojana Novakovic,96551,Action, Drama, Thriller, $43.31M,R
 Rollerball , James Caan, John Houseman, Maud Adams, John Beck,26980,Action, Sci-Fi, Sport, $30.00M,U
 RED 2 , Bruce Willis, Helen Mirren, John Malkovich, Anthony Hopkins,175847,Action, Comedy, Crime, $53.26M,UA
 Outbreak , Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey,133424,Action, Drama, Thriller, $67.82M,U
 Star Trek: Generations , Patrick Stewart, William Shatner, Malcolm McDowell, Jonathan Frakes,84615,Action, Adventure, Mystery, $75.67M,U
 Lethal Weapon 4 , Mel Gibson, Danny Glover, Joe Pesci, Rene Russo,167739,Action, Crime, Thriller, $130.44M,A
 Star Trek III: The Search for Spock , William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan,83371,Action, Adventure, Sci-Fi, $76.47M,U
 U-571 , Matthew McConaughey, Bill Paxton, Harvey Keitel, Jon Bon Jovi,84191,Action, War,N/A, $77.09M,UA
 Sudden Impact , Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman,46900,Action, Crime, Thriller, $67.64M,A
 Shanghai Noon , Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill,131359,Action, Adventure, Comedy, $56.94M,UA
 Courage Under Fire , Denzel Washington, Meg Ryan, Lou Diamond Phillips, Michael Moriarty,57227,Action, Drama, Mystery, $59.03M,UA
 New Jack City , Wesley Snipes, Ice-T, Allen Payne, Chris Rock,37100,Action, Crime, Drama, $47.62M,R
 21 Bridges , Chadwick Boseman, Sienna Miller, J.K. Simmons, Stephan James,70455,Action, Crime, Drama, $28.54M,A
 The Aeronauts , Felicity Jones, Eddie Redmayne, Himesh Patel, Vincent Perez,35426,Action, Adventure, Drama,N/A,PG-13
 Shoot 'Em Up , Clive Owen, Monica Bellucci, Paul Giamatti, Stephen McHattie,152686,Action, Comedy, Thriller, $12.81M,A
 The Girl with All the Gifts , Sennia Nanua, Fisayo Akinade, Dominique Tipper, Paddy Considine,62289,Action, Adventure, Drama,N/A,R
 Alpha , Kodi Smit-McPhee, Jóhannes Haukur Jóhannesson, Marcin Kowalczyk, Jens Hultén,64436,Action, Adventure, Drama, $35.85M,UA
 Outland , Sean Connery, Frances Sternhagen, Peter Boyle, James Sikking,31163,Action, Crime, Sci-Fi, $17.37M,UA
 Kiss of the Dragon , Jet Li, Bridget Fonda, Tchéky Karyo, Ric Young,65224,Action, Crime, Thriller, $36.85M,U
 16 Blocks , Bruce Willis, Yasiin Bey, David Morse, Jenna Stern,132806,Action, Drama, Thriller, $36.90M,UA
 Vantage Point , Dennis Quaid, Forest Whitaker, Matthew Fox, Bruce McGill,152260,Action, Crime, Drama, $72.27M,A
 The Way of the Gun , Ryan Phillippe, Benicio Del Toro, Juliette Lewis, Taye Diggs,34351,Action, Crime, Drama, $6.06M,R
 The Art of Self-Defense , Jesse Eisenberg, Alessandro Nivola, Imogen Poots, Steve Terada,39327,Action, Comedy, Crime, $2.41M,R
 Wasabi , Jean Reno, Ryôko Hirosue, Michel Muller, Carole Bouquet,41474,Action, Drama, Comedy, $0.08M,UA
 22 Bullets , Jean Reno, Kad Merad, Jean-Pierre Darroussin, Marina Foïs,35674,Action, Crime, Drama,N/A,N/A
 Seraphim Falls , Pierce Brosnan, Liam Neeson, Anjelica Huston, Michael Wincott,32733,Action, Drama, Thriller, $0.42M,R
